opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
3359,Four-year,Nonprofit 4-year,0,0.63669997,0.83244617,0.029007001,31600,4560,0.7419,0.0586,0.0276,0.0111,0.001,0.0005,0.0317,0.1063,0.0214
3360,Four-year,Nonprofit 4-year,0,0.53329998,1.157543551,0.077405997,27800,904,0.3658,0.4301,0.0699,0.0165,0.0018,0.0037,0.0331,0.0221,0.057
3362,Four-year,Nonprofit 4-year,0,0.65899998,0.903446783,0.024686299,29100,2276,0.8049,0.0844,0.0353,0.0132,0.0024,0.0024,0.0305,0.0215,0.0054
3366,Four-year,Nonprofit 4-year,0,0.69090003,0.738031288,0.0210714,36500,2482,0.8147,0.0737,0.0168,0.0228,0.0024,0.0024,0.0204,0.0126,0.0342
3367,Four-year,Nonprofit 4-year,0,0.80019999,0.677845915,0.01818,41800,6579,0.7781,0.0607,0.0727,0.0258,0.0008,0.0019,0.0253,0.0181,0.0166
3368,Four-year,Nonprofit 4-year,0,0.76700002,0.741963815,0.028724,33700,1893,0.8307,0.0629,0.0348,0.0112,0.0019,0.0012,0.023,0.0068,0.0274
3369,Four-year,Nonprofit 4-year,0,0.70679998,0.668188578,0.029470799,37900,2497,0.7797,0.0706,0.074,0.0186,0.0013,0.0004,0.0325,0.0165,0.0065
3370,Four-year,Nonprofit 4-year,0,0.94440001,0.587560565,0.0021684,35300,1738,0.386,0.0764,0.1295,0.1652,0.0026,0.0013,0.0699,0.1321,0.0369
3371,Four-year,Public 4-year,0,0.72820002,0.855548195,0.0313191,32100,33394,0.5561,0.1275,0.0739,0.1192,0.0011,0.0009,0.0348,0.0594,0.0271
3376,Four-year,Nonprofit 4-year,0,0.48320001,0.951314782,0.086479999,23900,720,0.7244,0.1676,0.0355,0.0199,0.0014,0,0.0355,0,0.0156
3378,Four-year,Nonprofit 4-year,0,0.95490003,0.518506524,0.0015114,55100,27578,0.4183,0.0757,0.1035,0.2074,0.001,0.0006,0.0475,0.1256,0.0204
3379,Four-year,Public 4-year,0,0.7400502,0.74740303,0.018731529,35100,32656,0.716743733,0.054821121,0.042321879,0.087959559,0.000873336,0.000350105,0.041377684,0.041109955,0.014442628
3384,Four-year,Nonprofit 4-year,0,0.82309997,0.670678913,0.019440001,39500,4924,0.7895,0.019,0.0977,0.0309,0.0017,0.0041,0.0193,0.0094,0.0284
3385,Four-year,Nonprofit 4-year,0,0.78729999,0.664000256,0.016787499,36400,1535,0.7262,0.0804,0.0789,0.0391,0.0007,0.0007,0.0341,0.0171,0.0228
3386,Two-year,Nonprofit 2-year,0,0.41670001,1.004901014,0.14824,21700,276,0.4052,0.3431,0.1405,0.0294,0,0,0.0294,0.0392,0.0131
3388,Four-year,Nonprofit 4-year,0,0.9091,0.495640932,0.0060144,53700,9787,0.7495,0.0488,0.0768,0.0569,0.0006,0.0001,0.0265,0.0235,0.0172
3389,Four-year,Nonprofit 4-year,0,0.72869998,0.70976145,0.0094578,38500,1421,0.7403,0.0524,0.0509,0.021,0.0015,0,0.0367,0.0292,0.0681
3391,Four-year,Nonprofit 4-year,0,0.66289997,0.807750772,0.034694001,30600,1578,0.8684,0.0408,0.0227,0.0091,0.0023,0.0008,0.0287,0.0008,0.0265
3392,Four-year,Nonprofit 4-year,0,0.727,0.751203797,0.035635401,30200,1323,0.7042,0.0477,0.0153,0.0034,0.0051,0,0.0111,0.0034,0.2097
3394,Four-year,Nonprofit 4-year,0,0.59759998,0.752423928,0.038834099,33700,3902,0.7193,0.0488,0.0657,0.0246,0.003,0.0008,0.0293,0.0746,0.0339
3395,Four-year,Public 4-year,0,0.46579999,0.829352335,0.077532999,26700,4671,0.8832,0.0318,0.0388,0.0132,0.0015,0.0015,0.0221,0.0025,0.0055
3396,Four-year,Nonprofit 4-year,0,0.40000001,0.991674219,0.0382195,19000,1228,0.6118,0.0409,0.0385,0.006,0.0012,0.0012,0.0228,0.0445,0.2332
3399,Four-year,Nonprofit 4-year,0,0.58609998,0.771538475,0.0303072,33500,4160,0.7924,0.0543,0.0669,0.0184,0.0018,0.001,0.0364,0.0076,0.0212
3401,Four-year,Nonprofit 4-year,0,0.95039999,0.5356733,0.002285,47900,9520,0.4295,0.0644,0.1146,0.1545,0.0036,0.0015,0.0621,0.1112,0.0586
3402,Four-year,Nonprofit 4-year,0,0.80519998,0.548709199,0.016790999,49000,3977,0.7465,0.0346,0.0683,0.0357,0.0035,0.0014,0.0153,0.0795,0.0153
3404,Four-year,Nonprofit 4-year,0,0.6397239,0.939837906,0.053349357,23900,12395,0.468475486,0.217957789,0.140875206,0.022176222,0.006327904,0,0.03530134,0.050570335,0.058327466
3406,Four-year,Nonprofit 4-year,0,0.85970002,0.618053295,0.019547099,45900,4617,0.7659,0.0385,0.099,0.0115,0.002,0.0037,0.0194,0.0189,0.0412
3407,Four-year,Public 4-year,0,0.5,0.928846276,0.041515101,25700,6551,0.5623,0.1028,0.2136,0.0302,0.0039,0.0006,0.0248,0.0017,0.06
3408,Two-year,Public 2-year,0,0.1855,0.897076996,0.019794101,17000,9333,0.555,0.0913,0.2156,0.0306,0.0035,0.0004,0.0617,0.0011,0.041
3409,Four-year,Nonprofit 4-year,0,0.8915,0.530312815,0.0107632,25100,2676,0.2959,0.0371,0.0908,0.18,0.002,0,0.0537,0.3039,0.0366
3410,Four-year,Nonprofit 4-year,0,0.69660002,0.642223308,0.014256,34300,4534,0.7897,0.0246,0.075,0.0163,0.0021,0.0007,0.0242,0.017,0.0504
3411,Four-year,Nonprofit 4-year,0,0.72109997,0.692944774,0.020473599,35500,2324,0.8121,0.0175,0.0661,0.0115,0.002,0.0005,0.0286,0.019,0.0426
3414,Four-year,Public 4-year,0,0.67299998,0.799967377,0.0275924,34200,15354,0.7296,0.0524,0.1001,0.0318,0.0019,0.0007,0.0276,0.0142,0.0418
3417,Four-year,Nonprofit 4-year,1,0.31400001,1.314281725,0.093050197,12600,661,0.0086,0.9585,0.0014,0.0029,0.01,0.0014,0.0029,0,0.0143
3418,Four-year,Nonprofit 4-year,0,0.5887,0.977646408,0.031971499,23800,3154,0.8425,0.0492,0.0354,0.0074,0.0011,0,0.0227,0.0048,0.0369
3419,Four-year,Nonprofit 4-year,0,0.42050001,1.04712081,0.058641601,22700,3216,0.5752,0.2059,0.0355,0.014,0.0038,0.0017,0.0368,0.0089,0.1183
3420,Four-year,Nonprofit 4-year,1,0.29089999,1.33203785,0.160136,14600,2172,0.0083,0.8744,0.0162,0.0005,0.0037,0,0,0.0309,0.0661
3422,Four-year,Nonprofit 4-year,0,0.52869999,1.0817598,0.057767998,25700,1249,0.6726,0.2205,0.0407,0.0068,0.0008,0.0017,0.028,0.0187,0.0102
3423,Four-year,Public 4-year,0,0.71539998,0.725853016,0.019204,37000,4042,0.7536,0.0871,0.0729,0.0177,0.0035,0.0017,0.0455,0.0097,0.0083
3424,Four-year,Nonprofit 4-year,1,0.4955,1.266908567,0.087481797,17700,2173,0.0078,0.9256,0.0137,0.0098,0.0127,0.0015,0,0.0191,0.0098
3425,Four-year,Public 4-year,0,0.82959998,0.708146627,0.0114202,35100,24208,0.8152,0.0648,0.0485,0.0262,0.002,0.0003,0.0339,0.0067,0.0025
3426,Two-year,Public 2-year,0,0.28799999,1.133660273,0.026411001,22000,780,0.5249,0.2669,0.0762,0.0161,0.0044,0.0029,0.0543,0.0147,0.0396
3427,Four-year,Nonprofit 4-year,0,0.3529,1.139450684,0.0988416,19100,1026,0.5133,0.3206,0.0295,0.0069,0.0069,0,0.0806,0.0413,0.001
3428,Four-year,Public 4-year,0,0.71350002,0.928257357,0.0219453,25300,10272,0.7756,0.0791,0.0583,0.0217,0.0042,0.002,0.0387,0.009,0.0114
3429,Four-year,Nonprofit 4-year,0,0.6415,0.884047107,0.0263256,14600,953,0.6008,0.1844,0.0589,0.0133,0.0019,0,0.0114,0.0475,0.0817
3430,Four-year,Nonprofit 4-year,0,0.52939999,1.174608945,0.0458172,22100,1187,0.4564,0.3745,0.0449,0.0069,0.0043,0.0017,0.0302,0.0138,0.0673
3431,Four-year,Nonprofit 4-year,0,0.55909997,1.002692917,0.052703999,21000,1469,0.6349,0.1075,0.0426,0.0112,0,0.0011,0.0347,0.0571,0.1109
3432,Four-year,Nonprofit 4-year,0,0.60579997,0.834549696,0.032650899,25600,640,0.6206,0.1154,0.0455,0.0192,0.014,0.0105,0,0,0.1748
3434,Four-year,Nonprofit 4-year,0,0.80379999,0.666037283,0.0089289,33900,2919,0.7686,0.0692,0.0575,0.0223,0.0018,0,0.0304,0.0355,0.0146
3435,Four-year,Public 4-year,0,0.42680001,1.095223513,0.0656166,23500,2889,0.6134,0.265,0.0215,0.0042,0.0031,0.0007,0.0358,0.034,0.0222
3436,Four-year,Nonprofit 4-year,0,0.35139999,1.146612654,0.093383104,24100,2113,0.4517,0.4482,0.036,0.0057,0.0066,0,0.0004,0.036,0.0154
3439,Four-year,Nonprofit 4-year,1,0.31060001,1.286626022,0.1086534,13200,715,0.0015,0.9492,0.0046,0,0.0031,0,0.0092,0.0031,0.0293
3440,Four-year,Nonprofit 4-year,0,0.51359999,1.035228862,0.1151784,23200,1270,0.5137,0.2739,0.0315,0.005,0.0066,0.0025,0.0481,0.0481,0.0705
3441,Four-year,Nonprofit 4-year,0,0.5413,0.930572529,0.057294998,20500,2456,0.796,0.0746,0.0375,0.0084,0.0035,0.001,0,0.0035,0.0756
3445,Four-year,Nonprofit 4-year,0,0.65960002,0.827178958,0.0116928,31900,1013,0.7091,0.1501,0.0411,0.0113,0.0041,0,0.038,0.0432,0.0031
3446,Four-year,Public 4-year,1,0.3369,1.29424441,0.15142,18300,2557,0.0224,0.9507,0.0025,0.0021,0.0025,0.0004,0.0012,0.0008,0.0174
3447,Two-year,Nonprofit 2-year,0,0.40920001,0.995110111,0.14770199,20000,890,0.5012,0.356,0.0795,0.0127,0.0046,0,0.0392,0.0069,0
3448,Four-year,Public 4-year,0,0.77020001,0.861965013,0.0153219,30300,31648,0.7627,0.0868,0.0461,0.0311,0.0017,0.0011,0.0381,0.0239,0.0086
3449,Four-year,Public 4-year,0,0.3996,1.025934185,0.046032,24700,3152,0.582,0.265,0.0484,0.0103,0.0036,0.0013,0.0444,0.0305,0.0146
3450,Four-year,Public 4-year,0,0.32390001,1.05751515,0.063874803,24800,2000,0.6044,0.2113,0.0775,0.0127,0.0044,0.002,0.052,0.0137,0.0221
3451,Four-year,Public 4-year,0,0.43720001,1.010864644,0.053817201,25300,10249,0.665,0.1939,0.0507,0.0069,0.0031,0.0012,0.0486,0.0127,0.0182
3453,Two-year,Public 2-year,0,0.22319999,1.085860939,0.028767999,30300,1042,0.6301,0.2036,0.0554,0.006,0.0024,0.0024,0.0434,0.0133,0.0434
3454,Two-year,Public 2-year,0,0.2735,1.1749235,0.082308002,15900,686,0.4633,0.3801,0.0375,0.0033,0.0033,0,0.0392,0.0277,0.0457
3455,Four-year,Nonprofit 4-year,1,0.42550001,1.278159595,0.18731441,13400,507,0.0143,0.9552,0.0041,0.0041,0.0041,0.0041,0,0.0102,0.0041
3456,Four-year,Public 4-year,0,0.55919999,1.069248261,0.0354711,25000,5205,0.571,0.3023,0.055,0.011,0.0037,0.0007,0.0422,0.0139,0.0002
3457,Four-year,Nonprofit 4-year,0,0.80549997,0.692907888,0.015872501,35800,1778,0.8029,0.085,0.0374,0.0193,0.0012,0,0.0325,0.0187,0.003
3458,Four-year,Nonprofit 4-year,0,0.70120001,0.626030659,0.002326,30800,1968,0.8362,0.0257,0.024,0.0148,0.0046,0.0006,0.016,0.0753,0.0029
3459,Four-year,Public 4-year,0,0.34299999,0.954711514,0.036809798,23000,2709,0.8053,0.0148,0.062,0.0086,0.041,0,0.0496,0.0137,0.0051
3461,Four-year,Nonprofit 4-year,0,0.59890002,0.846000661,0.048456699,27200,792,0.8345,0.0202,0.0673,0.0067,0.0215,0.0027,0.0296,0.0175,0
3463,Four-year,Public 4-year,0,0.46880001,0.85247549,0.033677399,26300,2226,0.843,0.0307,0.0429,0.0185,0.0059,0.0015,0.0361,0.0141,0.0073
3465,Four-year,Nonprofit 4-year,0,0.51300001,0.940098593,0.0233518,22400,796,0.762,0.0291,0.1079,0.0103,0.0291,0.0017,0.0137,0.0257,0.0205
3466,Four-year,Public 4-year,0,0.47589999,0.872488183,0.0232,22700,1918,0.8112,0.0227,0.0427,0.0214,0.0255,0.0021,0.031,0.0393,0.0041
3467,Four-year,Nonprofit 4-year,0,0.26609999,0.894457754,0.061948799,22000,625,0.6784,0.1307,0.0896,0.0073,0.0147,0.0059,0.0411,0.022,0.0103
3469,Four-year,Nonprofit 4-year,0,0.46239999,0.746120483,0.030739499,26900,1504,0.8273,0.056,0.0197,0.0118,0.0024,0.0016,0.0568,0.0134,0.011
3470,Four-year,Public 4-year,0,0.5011,0.627485608,0.018259499,35800,2118,0.8379,0.0156,0.0524,0.0142,0.0115,0.0009,0.0377,0.0253,0.0046
3471,Four-year,Public 4-year,0,0.56339997,0.727070139,0.022709399,31200,10056,0.8691,0.0192,0.0253,0.0101,0.0085,0.0005,0.0229,0.0408,0.0035
3474,Four-year,Public 4-year,0,0.57929999,0.886200297,0.024772801,28600,7293,0.8264,0.0344,0.0448,0.0143,0.0154,0.0013,0.0387,0.0207,0.004
3478,Four-year,Public 4-year,0,0.4061,1.090690777,0.064058401,19800,10726,0.5771,0.2321,0.0795,0.0149,0.003,0.0025,0.0683,0.0042,0.0183
3479,Four-year,Nonprofit 4-year,0,0.72549999,0.742345273,0.0139272,26100,7324,0.8051,0.0467,0.058,0.0201,0.0038,0.0011,0.0387,0.0091,0.0175
3480,Four-year,Nonprofit 4-year,0,0.28780001,1.119660792,0.068555199,24800,3617,0.5173,0.3659,0.0157,0.0044,0.0047,0.0009,0.0464,0.0272,0.0174
3481,Four-year,Nonprofit 4-year,0,0.50770003,0.903031498,0.056880001,22800,2624,0.7923,0.0873,0.033,0.0071,0.0071,0.0006,0.0295,0.033,0.01
3482,Four-year,Nonprofit 4-year,0,0.58170003,1.023156129,0.038417701,28100,1833,0.3375,0.2573,0.0795,0.0495,0.0078,0.0013,0.0495,0.0417,0.1759
3483,Two-year,Public 2-year,0,0.25060001,1.006869259,0.022987001,17800,3986,0.7912,0.0811,0.0695,0.0123,0.0006,0.001,0.0304,0.0031,0.0108
3484,Four-year,Nonprofit 4-year,0,0.70520002,0.622394058,0.0075,24300,1021,0.8352,0.0319,0.0247,0.0124,0.0031,0,0.0525,0.0391,0.001
3485,Four-year,Nonprofit 4-year,0,0.42919999,0.914013607,0.032712001,24400,2127,0.581,0.1232,0.0415,0.0084,0.0106,0,0,0.0286,0.2067
3486,Four-year,Nonprofit 4-year,0,0.65469998,0.781524197,0.0137835,27700,4179,0.7491,0.0676,0.0752,0.0295,0.0014,0.0014,0.0323,0.0343,0.0093
3487,Four-year,Public 4-year,0,0.4472,1.021519898,0.0440832,21100,12442,0.816,0.0664,0.0296,0.0138,0.0019,0.0011,0.0343,0.0257,0.0113
3490,Four-year,Nonprofit 4-year,1,0.4425,1.266970322,0.0918191,20100,750,0.0054,0.8641,0.0108,0.004,0,0,0.0229,0.0498,0.0431
3492,Four-year,Nonprofit 4-year,0,0.59810001,0.869750648,0.0298468,22200,1787,0.8642,0.0427,0.0046,0.0038,0.0084,0.0008,0.0107,0.0183,0.0465
3495,Four-year,Nonprofit 4-year,0,0.57066792,0.955782323,0.031667285,17200,1180,0.770885111,0.06445037,0.069659451,0.003159451,0.002077508,0.001050686,0.023273073,0.025350581,0.040114784
3496,Four-year,Nonprofit 4-year,0,0.4646,0.958358103,0.0448029,27400,2108,0.7277,0.0578,0.0351,0.0091,0.0026,0.0013,0.0104,0.0279,0.128
3499,Four-year,Nonprofit 4-year,1,0.23999999,1.303649314,0.15786719,14600,1266,0.0024,0.9083,0.0081,0.0008,0.0008,0,0.0073,0,0.0722
3500,Four-year,Nonprofit 4-year,0,0.57209998,0.98365717,0.054431599,19200,4443,0.8187,0.0505,0.0178,0.0078,0.004,0.0016,0.0322,0.0279,0.0395
3501,Four-year,Nonprofit 4-year,1,0.12,1.24904282,0.1933201,17000,807,0,0.9774,0.0045,0,0.0023,0,0,0.0158,0
3502,Four-year,Nonprofit 4-year,0,0.56730002,0.977004885,0.0223414,25300,2749,0.8399,0.0613,0.0043,0.0118,0.0161,0,0,0.0317,0.0349
3504,Four-year,Nonprofit 4-year,0,0.36520001,1.026304982,0.082536601,19700,812,0.7172,0.1048,0.0341,0.0101,0.0025,0.0038,0.024,0.0366,0.0669
3505,Four-year,Nonprofit 4-year,0,0.54629999,0.858356917,0.058256,25800,1164,0.764,0.1103,0.0416,0.0072,0.0027,0,0.0407,0.0154,0.0181
3509,Four-year,Public 4-year,0,0.47799999,1.153739459,0.060258001,23200,16336,0.4703,0.3658,0.0563,0.0364,0.0021,0.0006,0.0398,0.017,0.0117
3510,Four-year,Public 4-year,0,0.44220001,1.038031599,0.049563602,25100,18286,0.6324,0.2003,0.0607,0.0343,0.0024,0.0006,0.0379,0.0297,0.0016
3518,Four-year,Nonprofit 4-year,0,0.51709998,0.902456091,0.023571,21700,2595,0.4086,0.0968,0.2494,0.1108,0.0017,0.0083,0.0658,0.0587,0
3519,Four-year,Nonprofit 4-year,0,0.85350001,0.691455925,0.0110385,36800,2151,0.6912,0.0861,0.0605,0.0589,0.002,0.001,0.0458,0.0428,0.0116
3522,Four-year,Public 4-year,1,0.30059999,1.241139291,0.094259597,21800,6505,0.1202,0.7482,0.0159,0.0075,0.0016,0,0.0216,0.0733,0.0118
3523,Four-year,Public 4-year,0,0.55140001,0.860095981,0.021855,27300,8901,0.8417,0.0382,0.0327,0.0158,0.0017,0.0005,0.036,0.0287,0.0048
3525,Four-year,Nonprofit 4-year,0,0.39910001,0.957636746,0.0647671,26000,985,0.7179,0.105,0.0339,0.0085,0.0011,0.0011,0.0392,0.07,0.0233
3526,Four-year,Nonprofit 4-year,0,0.54699999,0.898986352,0.02654,25100,3361,0.6076,0.1261,0.0946,0.0146,0.0041,0.0009,0.0256,0.0617,0.0649
3527,Four-year,Nonprofit 4-year,0,0.3125,1.06461625,0.097292997,25900,1655,0.6944,0.1517,0.0331,0.0029,0.0066,0.0022,0.0125,0.0677,0.0287
3528,Four-year,Nonprofit 4-year,0,0.70649999,0.833233364,0.0220148,27700,2813,0.7409,0.1693,0.0209,0.0218,0.0121,0.001,0,0.0243,0.0097
3529,Four-year,Public 4-year,0,0.4777,0.98587566,0.0338386,24300,10362,0.7573,0.0995,0.0478,0.023,0.0025,0.0004,0.0334,0.0145,0.0217
3530,Four-year,Public 4-year,0,0.72500002,0.85448091,0.019787,28900,26522,0.7827,0.0616,0.0439,0.0386,0.0019,0.0012,0.0337,0.0139,0.0224
3531,Four-year,Public 4-year,0,0.47679999,1.038612737,0.0411264,22900,5736,0.7802,0.1354,0.0314,0.0067,0.0028,0,0.0247,0.0189,0
3534,Four-year,Nonprofit 4-year,0,0.83890003,0.669856007,0.0089622,29700,1938,0.8125,0.0466,0.0543,0.0173,0.0012,0,0.0334,0.0346,0
3535,Four-year,Nonprofit 4-year,0,0.93629998,0.625586092,0.001872,46400,10693,0.4537,0.108,0.0997,0.1392,0.0045,0.0034,0.0561,0.0876,0.0478
3536,Four-year,Nonprofit 4-year,0,0.49739999,0.785182291,0.018812001,21900,1118,0.807,0.057,0.0328,0.0109,0.0085,0,0.0303,0.0388,0.0146
3537,Four-year,Nonprofit 4-year,0,0.66949999,0.817978341,0.0249696,26700,4878,0.6368,0.0865,0.1722,0.0139,0.0026,0.0014,0.0471,0.0366,0.0028
3539,Two-year,Public 2-year,0,0.24789999,0.824184303,0.00363,19900,3808,0.4564,0.1121,0.3553,0.0409,0.0076,0.002,0,0.0157,0.0101
3540,Two-year,Public 2-year,0,0.3098,1.073956971,0.0205232,17800,5780,0.4275,0.0634,0.4398,0.0289,0.0053,0.0014,0.0196,0,0.0142
3541,Four-year,Public 4-year,0,0.34279999,1.011806979,0.035640799,26600,7790,0.4762,0.0748,0.3714,0.008,0.0048,0.002,0.0324,0.0294,0.001
3543,Four-year,Nonprofit 4-year,0,0.70130002,0.789713825,0.031082099,30200,1494,0.4934,0.1001,0.2033,0.1282,0.0039,0.0016,0.0485,0.018,0.0031
3545,Four-year,Nonprofit 4-year,0,0.79079998,0.750065978,0.0152028,34000,16911,0.6275,0.0593,0.1576,0.0657,0.0038,0.0008,0.0468,0.0335,0.0049
3546,Two-year,Public 2-year,0,0.23810001,1.046769998,0.0134,14100,2688,0.1832,0.021,0.742,0.0082,0.0018,0,0.0196,0,0.0242
3549,Two-year,Public 2-year,0,0.073600002,0.959804764,0.027368,22000,15640,0.5932,0.1089,0.212,0.0242,0.0048,0.0012,0.0369,0.0046,0.0141
3553,Two-year,Public 2-year,0,0.2023,1.112902681,0.017955,16700,2341,0.5881,0.0864,0.2604,0.0101,0.0025,0.0061,0.0406,0.0058,0
3554,Two-year,Public 2-year,0,0.3502,1.126515432,0.017244801,17100,1200,0.5119,0.0716,0.2055,0.006,0.0081,0.0011,0.0022,0.0195,0.1741
3556,Two-year,Nonprofit 2-year,0,0.66670001,0.965619792,0.0079248,12900,251,0.6293,0.2146,0.1415,0.0049,0.0049,0,0.0049,0,0
3557,Four-year,Nonprofit 4-year,0,0.3484,0.980392836,0.056942999,31100,2136,0.4237,0.1136,0.3368,0.0355,0.0082,0.0023,0.0286,0.0012,0.0501
3558,Two-year,Public 2-year,0,0.1237,0.995373894,0.030222001,17700,6388,0.566,0.08,0.2384,0.0329,0.007,0.0014,0.0342,0.0254,0.0147
3560,Four-year,Nonprofit 4-year,0,0.52869999,1.021873622,0.049375199,23800,3680,0.6053,0.101,0.1757,0.0246,0.0068,0.0027,0.0089,0.0751,0
3563,Two-year,Public 2-year,0,0.1318,0.943250698,0.008466,17400,5213,0.2336,0.0275,0.685,0.0166,0.0023,0.0017,0.0238,0.002,0.0074
3564,Four-year,Nonprofit 4-year,0,0.3457,0.971283967,0.056347199,24900,1498,0.6638,0.172,0.1014,0.0043,0.0021,0.0007,0.0421,0.0079,0.0057
3565,Four-year,Public 4-year,0,0.40000001,1.106001468,0.049199998,26300,9189,0.4432,0.2205,0.2185,0.0167,0.0057,0.0013,0.0717,0.0133,0.009
3568,Two-year,Public 2-year,0,0.2317,1.084059314,0.0115824,12300,934,0.4889,0.0852,0.3884,0.0051,0.0136,0,0,0.0017,0.017
3570,Two-year,Public 2-year,0,0.2448,1.051631003,0.030195,16800,2742,0.675,0.0971,0.1165,0.0161,0.0402,0,0.0248,0.01,0.0204
3571,Four-year,Nonprofit 4-year,0,0.47839999,0.948902863,0.029671799,28200,2113,0.623,0.0913,0.1914,0.0145,0.0035,0,0.0436,0.0244,0.0081
3572,Two-year,Public 2-year,0,0.2439,1.118535564,0.046274699,15200,3744,0.5581,0.1744,0.0146,0.0071,0.0038,0.0018,0.2308,0.0005,0.0089
3573,Two-year,Public 2-year,0,0.26140001,1.147215717,0.0141404,16100,2918,0.6151,0.0457,0.0953,0.0079,0.0058,0.0029,0.1892,0.0245,0.0137
3574,Two-year,Public 2-year,0,0.28039154,0.989354534,0.015418864,16500,2258,0.395707027,0.050894175,0.501161766,0.009664586,0.002285668,0.001344337,0.027732039,0.010150162,0.00096024
3575,Four-year,Nonprofit 4-year,0,0.43990001,0.961780465,0.064869396,21900,843,0.5128,0.1296,0.2469,0.0056,0.0056,0.0034,0.0279,0,0.0682
3576,Four-year,Nonprofit 4-year,0,0.40470001,0.957743074,0.022324501,24800,3116,0.2371,0.1731,0.3626,0.077,0.0052,0.0017,0.0299,0.0398,0.0736
3577,Four-year,Nonprofit 4-year,1,0.233,1.252617832,0.13147201,18100,959,0.0535,0.6384,0.2694,0.0028,0.0018,0,0.0065,0.0221,0.0055
3578,Four-year,Nonprofit 4-year,0,0.48769999,1.088433683,0.042875301,28600,6189,0.186,0.0702,0.5708,0.0226,0.0026,0.0028,0.0198,0.0427,0.0825
3580,Two-year,Public 2-year,0,0.2321,1.116150355,0.044472799,14900,3617,0.4753,0.213,0.2035,0.0092,0.0038,0,0.0352,0.0385,0.0216
3581,Four-year,Public 4-year,0,0.27340001,1.103967197,0.0284016,24200,13274,0.4453,0.2646,0.1836,0.0503,0.006,0.0008,0.0232,0.0145,0.0116
3582,Two-year,Public 2-year,0,0.366,0.850035725,0,16900,9210,0.0114,0.0005,0.9805,0.002,0.0003,0.0001,0.0002,0.0014,0.0036
3583,Two-year,Public 2-year,0,0.38049999,1.104168854,0.0024245,18200,5052,0.3662,0.1426,0.4281,0.0165,0.0022,0,0.0253,0.002,0.0171
3584,Four-year,Nonprofit 4-year,0,0.6063,1.024695008,0.0338808,33800,2197,0.6341,0.0994,0.0751,0.0147,0.0073,0.0011,0.0649,0.0333,0.07
3586,Four-year,Nonprofit 4-year,0,0.47130001,1.015052503,0.058589801,27000,1474,0.6683,0.0416,0.2505,0.0072,0.0101,0.0043,0,0.0165,0.0014
3588,Four-year,Nonprofit 4-year,0,0.45370001,0.922651421,0.055460598,29500,3285,0.5544,0.141,0.218,0.0161,0.0077,0.0015,0.0324,0.0092,0.0196
3590,Two-year,Public 2-year,0,0.2489,1.158205547,0.044710901,16900,6204,0.4829,0.1356,0.3187,0.0168,0.0036,0.0004,0.0365,0,0.0055
3591,Four-year,Nonprofit 4-year,0,0.33000001,1.055490554,0.1054412,25400,1063,0.4861,0.1287,0.263,0.012,0.0074,0.0009,0.0333,0.0509,0.0176
3592,Four-year,Public 4-year,0,0.4206,1.015429001,0.035434,27500,5187,0.4788,0.1482,0.205,0.0294,0.0074,0.0011,0.0363,0.086,0.0078
3593,Two-year,Public 2-year,0,0.2154,1.170466432,0.053173799,16500,5887,0.5681,0.1665,0.1961,0.0097,0.0049,0.0029,0.0316,0.0088,0.0114
3594,Four-year,Public 4-year,0,0.5316,0.987421043,0.036644801,28800,33040,0.4367,0.1334,0.2565,0.0642,0.003,0.0007,0.0513,0.0459,0.0083
3596,Two-year,Public 2-year,0,0.29859999,0.967015976,0.0070644,19100,4189,0.6093,0.0613,0.2464,0.017,0.0464,0.0047,0,0.0087,0.0062
3598,Four-year,Nonprofit 4-year,0,0.36939999,1.104924221,0.073180802,25300,2518,0.102,0.0817,0.7628,0.0058,0.0058,0,0.0123,0.0152,0.0145
3599,Four-year,Public 4-year,0,0.4587,1.003415869,0.0309624,24600,25646,0.0249,0.0044,0.9059,0.012,0.0001,0.0004,0.0031,0.0226,0.0266
3600,Two-year,Public 2-year,0,0.28290001,1.014084054,0.0155826,18000,1795,0.5552,0.2469,0.151,0.0077,0.0046,0.0005,0.0134,0.0206,0
3601,Two-year,Public 2-year,0,0.2931,1.048083413,0,14500,3341,0.6225,0.1334,0.1908,0.0093,0.017,0.0022,0.016,0,0.0087
3602,Four-year,Nonprofit 4-year,1,0.1961,1.294753236,0.25814691,15100,604,0.0091,0.796,0.1785,0,0.0036,0,0,0.0109,0.0018
3603,Two-year,Public 2-year,0,0.2295,1.052861077,0.0243688,15000,1579,0.628,0.0453,0.1578,0,0.0049,0.0067,0.1267,0.0253,0.0053
3604,Four-year,Nonprofit 4-year,0,0.94709998,0.493181504,0.0009312,45000,7544,0.3324,0.0714,0.1552,0.2569,0.0015,0.0015,0.0449,0.1179,0.0182
3606,Four-year,Public 4-year,0,0.52090001,0.996729314,0.027555799,30300,18420,0.4976,0.1762,0.242,0.0197,0.0058,0.0011,0.0312,0.0102,0.0162
3608,Two-year,Public 2-year,1,0.2068,1.119589251,0.0056763,16100,6429,0.197,0.1135,0.6229,0.0236,0.0034,0.001,0.0307,0.0016,0.0064
